id,name,position,club,value,points
1383,Wiktor Zoladz,3,15,0.7,12
1384,Konrad Kuzera,4,15,0.7,0
1385,Jacek Troshupa,1,16,1.3,0
1386,Ingo van Weert,2,16,1.6,13
1387,Damian Skrzeczkowski,3,17,0.7,0
1388,Emil Klosek,2,18,0.8,0
1389,Patryk Mociak,2,18,0.6,0
1390,Lukasz Turzyniecki,2,18,1.2,15
1391,Mateusz Grudzinski,3,18,1.0,32
1392,João Oliveira,3,18,1.7,45
1393,Nikolas Korzeniecki,3,18,0.6,15
1394,Martim Maia,3,18,1.6,32
1395,Patryk Wiszniowski,3,18,0.5,0
1396,Olaf Nowak,4,18,1.6,27
1397,Mateusz Popczyk,4,18,0.5,0
1398,Kamil Skreta,2,2,0.5,0
1399,Damian Slesicki,3,2,1.0,8
1400,Karol Podlinski,4,14,1.0,59
1401,Patryk Czarnowski,4,3,1.4,13
1402,Hubert Sadowski,2,16,0.7,19
1403,Pawel Tupaj,4,11,0.7,45
1404,Jakub Pek,3,3,0.6,0
1405,Michal Bednarski,4,11,1.6,2
1406,Jakub Sangowski,4,18,0.5,2
1407,Kacper Spiewak,4,3,1.0,51
1408,Kamil Niewiadomski,2,11,0.6,0
1409,David Panka,3,11,1.2,27
1410,Petar Mikulic,2,17,1.4,-1
1411,Damian Sierant,3,16,1.4,29
1412,Daniel Celea,2,10,1.5,-1
1413,Krystian Ogrodowski,3,16,1.2,26
1414,Karol Angielski,4,14,1.7,63
1415,Gonçalo Gregorio,4,18,1.8,49
1416,Artem Dudik,4,15,1.6,12
1417,Kryspin Szczesniak,2,6,1.2,12
1418,Szymon Zalewski,2,6,1.2,19
1419,Pawel Lakota,1,1,1.2,0
1420,Konrad Matuszewski,3,5,1.2,0
1421,Piotr Basiuk,3,9,0.8,7
1422,Tomasz Cywka,3,4,1.8,44
1423,Kamil Dankowski,2,10,1.6,32
1424,Jakub Nowaczek,1,8,0.5,0
1425,Jakub Witek,3,5,0.5,13
1426,Rafael Victor,4,15,1.5,8
1427,Jakub Brdak,4,16,0.5,2
1428,Bartosz Boniecki,3,2,1.0,3
1429,Jakub Michalczyk,3,4,0.9,0
1430,Jakub Bator,3,5,0.8,6
1431,Michal Zabielski,2,6,0.5,0
1432,Michal Rakoczy,3,13,1.2,33
1433,Artur Pirog,3,9,0.9,3
1434,Jowin Radzinski,3,10,0.8,0
1435,Dani Pinillos,2,11,1.8,23
1436,Igor Lewandowski,3,11,0.5,0
1437,Mehdi Lehaire,3,11,1.0,14
1438,Bartosz Szafer,1,4,0.5,0
1439,Jan Klimek,2,3,0.9,0
1440,Michal Hubinek,3,3,1.6,24
1441,Athanasios Scheidt,3,14,1.4,8
1442,Jakub Kanclerz,1,16,0.5,1
1443,Morimakan Diane,4,14,1.5,6
