id,name,position,value,club,club_abr,club_prev,country,season,time,goals,assists,own_goal,penalty,penalty_won,penalty_given,penalty_lost,penalty_defended,yellow_card,red_card,points
728,Serafin Szota, Obronca,"1,20",Stomil Olsztyn,,Wisla Krakow,Polska,2019/20 - wiosna,908,0,0,0,0,0,0,0,0,0,0,35
728,Serafin Szota, Obronca,"1,20",Stomil Olsztyn,,Wisla Krakow,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
728,Serafin Szota, Obronca,"1,20",Stomil Olsztyn,,Wisla Krakow,Polska,2018/19 - wiosna,900,0,0,0,0,0,0,0,0,3,0,24
728,Serafin Szota, Obronca,"1,20",Stomil Olsztyn,,Wisla Krakow,Polska,2018/19 - jesien,730,0,0,1,0,0,0,0,0,1,0,21
973,Jan Szpaderski, Bramkarz,"0,70",Miedz Legnica,,Bron Radom,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
973,Jan Szpaderski, Bramkarz,"0,70",Miedz Legnica,,Bron Radom,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
900,Hubert Szramka, Napastnik,"0,50",Stomil Olsztyn,,GKS Wikielec,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
900,Hubert Szramka, Napastnik,"0,50",Stomil Olsztyn,,GKS Wikielec,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
900,Hubert Szramka, Napastnik,"0,50",Stomil Olsztyn,,GKS Wikielec,Polska,2018/19 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
294,Jakub Szrek, Obronca,"1,40",Odra Opole,,Blekitni Stargard,Polska,2017/18 - wiosna,509,0,1,0,0,0,0,0,0,0,0,24
597,Dawid Szufryn, Obronca,"1,70",Sandecja Nowy Sacz,,Kolejarz Stroze,Polska,2019/20 - wiosna,854,2,0,0,0,0,1,0,0,3,0,32
597,Dawid Szufryn, Obronca,"1,70",Sandecja Nowy Sacz,,Kolejarz Stroze,Polska,2019/20 - jesien,754,0,0,0,0,0,1,0,0,1,0,27
597,Dawid Szufryn, Obronca,"1,70",Sandecja Nowy Sacz,,Kolejarz Stroze,Polska,2018/19 - wiosna,272,0,0,0,0,0,0,0,0,0,0,14
597,Dawid Szufryn, Obronca,"1,70",Sandecja Nowy Sacz,,Kolejarz Stroze,Polska,2018/19 - jesien,1584,1,0,0,0,0,0,0,0,3,0,93
1102,Mateusz Szwed, Pomocnik,"1,50",Zaglebie Sosnowiec,,Legia II Warszawa,Polska,2019/20 - wiosna,770,0,3,0,0,0,0,0,0,1,0,32
1102,Mateusz Szwed, Pomocnik,"1,50",Zaglebie Sosnowiec,,Legia II Warszawa,Polska,2019/20 - jesien,558,1,2,0,0,1,0,0,0,1,0,36
1040,Mateusz Szymorek, Obronca,"1,50",GKS Belchatow,,Olimpia Zambrow,Polska,2019/20 - wiosna,1056,0,1,0,0,0,0,0,0,1,0,32
1040,Mateusz Szymorek, Obronca,"1,50",GKS Belchatow,,Olimpia Zambrow,Polska,2019/20 - jesien,811,0,1,0,0,0,0,0,0,0,0,28
672,Kamil Szymura, Obronca,"1,90",GKS Tychy,,GKS 1962 Jastrzebie Jastrzebie Zdroj,Polska,2019/20 - wiosna,1227,1,0,0,1,0,0,0,0,3,0,34
672,Kamil Szymura, Obronca,"1,90",GKS Tychy,,GKS 1962 Jastrzebie Jastrzebie Zdroj,Polska,2019/20 - jesien,550,0,0,0,0,0,0,0,0,2,0,18
672,Kamil Szymura, Obronca,"1,90",GKS Tychy,,GKS 1962 Jastrzebie Jastrzebie Zdroj,Polska,2018/19 - wiosna,955,2,0,0,1,0,0,0,0,3,0,51
672,Kamil Szymura, Obronca,"1,90",GKS Tychy,,GKS 1962 Jastrzebie Jastrzebie Zdroj,Polska,2018/19 - jesien,1890,6,1,0,4,0,0,0,0,3,0,105
841,Grzegorz Szymusik, Obronca,"1,60",Korona Kielce,,Warta Poznan,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
841,Grzegorz Szymusik, Obronca,"1,60",Korona Kielce,,Warta Poznan,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
841,Grzegorz Szymusik, Obronca,"1,60",Korona Kielce,,Warta Poznan,Polska,2018/19 - wiosna,1019,2,0,0,0,0,1,0,0,0,0,53
841,Grzegorz Szymusik, Obronca,"1,60",Korona Kielce,,Warta Poznan,Polska,2018/19 - jesien,1232,1,0,0,0,0,0,0,0,5,0,46
116,Remigiusz Szywacz, Obronca,"1,70",Korona Kielce,,Olimpia Grudziadz,Polska,2019/20 - wiosna,1058,1,1,0,0,0,0,0,0,3,0,23
116,Remigiusz Szywacz, Obronca,"1,70",Korona Kielce,,Olimpia Grudziadz,Polska,2019/20 - jesien,1265,1,1,0,0,0,0,0,0,4,0,53
116,Remigiusz Szywacz, Obronca,"1,70",Korona Kielce,,Olimpia Grudziadz,Polska,2018/19 - wiosna,1140,0,0,0,0,0,1,0,0,2,0,22
116,Remigiusz Szywacz, Obronca,"1,70",Korona Kielce,,Olimpia Grudziadz,Polska,2018/19 - jesien,740,0,1,0,0,0,0,0,0,4,0,27
116,Remigiusz Szywacz, Obronca,"1,70",Korona Kielce,,Olimpia Grudziadz,Polska,2017/18 - wiosna,1006,0,0,0,0,0,0,0,0,0,0,46
576,Kamil Slaby, Obronca,"1,50",Odra Opole,,Bruk-Bet Termalica Nieciecza,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
576,Kamil Slaby, Obronca,"1,50",Odra Opole,,Bruk-Bet Termalica Nieciecza,Polska,2019/20 - jesien,249,0,0,0,0,0,1,0,0,4,0,1
576,Kamil Slaby, Obronca,"1,50",Odra Opole,,Bruk-Bet Termalica Nieciecza,Polska,2018/19 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
576,Kamil Slaby, Obronca,"1,50",Odra Opole,,Bruk-Bet Termalica Nieciecza,Polska,2018/19 - jesien,291,0,0,0,0,0,0,0,0,0,0,9
576,Kamil Slaby, Obronca,"1,50",Odra Opole,,Bruk-Bet Termalica Nieciecza,Polska,2017/18 - wiosna,800,0,0,0,0,0,1,0,0,4,0,42
1184,Mateusz Slodowy, Obronca,"1,00",GKS Jastrzebie ,,Odra Wodzislaw Slaski,Polska,2019/20 - wiosna,402,0,0,0,0,0,0,0,0,1,0,9
102,Wojciech Slomka, Pomocnik,"1,30",Zaglebie Sosnowiec,,Wisla Krakow,Polska,2019/20 - wiosna,409,0,0,0,0,0,1,0,0,3,0,8
102,Wojciech Slomka, Pomocnik,"1,30",Zaglebie Sosnowiec,,Wisla Krakow,Polska,2019/20 - jesien,760,0,0,0,0,0,0,0,0,3,0,29
102,Wojciech Slomka, Pomocnik,"1,30",Zaglebie Sosnowiec,,Wisla Krakow,Polska,2018/19 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
102,Wojciech Slomka, Pomocnik,"1,30",Zaglebie Sosnowiec,,Wisla Krakow,Polska,2018/19 - jesien,332,0,0,0,0,0,0,0,0,2,0,11
102,Wojciech Slomka, Pomocnik,"1,30",Zaglebie Sosnowiec,,Wisla Krakow,Polska,2017/18 - wiosna,543,1,0,0,0,0,0,0,0,2,0,36
696,Kacper Tabis, Obronca,"1,60",Odra Opole,,GKS Katowice,Polska,2019/20 - wiosna,1050,0,1,0,0,1,0,0,0,1,0,40
696,Kacper Tabis, Obronca,"1,60",Odra Opole,,GKS Katowice,Polska,2018/19 - wiosna,270,0,0,0,0,0,0,0,0,1,0,13
696,Kacper Tabis, Obronca,"1,60",Odra Opole,,GKS Katowice,Polska,2018/19 - jesien,934,0,0,0,0,0,0,0,0,3,0,39
117,Daniel Tanzyna, Obronca,"1,80",Widzew Lodz,,GKS Tychy,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
117,Daniel Tanzyna, Obronca,"1,80",Widzew Lodz,,GKS Tychy,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
117,Daniel Tanzyna, Obronca,"1,80",Widzew Lodz,,GKS Tychy,Polska,2018/19 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
117,Daniel Tanzyna, Obronca,"1,80",Widzew Lodz,,GKS Tychy,Polska,2018/19 - jesien,1800,5,0,0,0,0,0,0,0,5,0,92
117,Daniel Tanzyna, Obronca,"1,80",Widzew Lodz,,GKS Tychy,Polska,2017/18 - wiosna,1260,3,1,0,0,0,0,0,0,4,0,90
1025,Jakub Teclaw, Pomocnik,"1,60",Stomil Olsztyn,,Ruch Wysokie Mazowieckie,Polska,2019/20 - wiosna,1092,1,0,0,0,0,0,0,0,1,0,45
1025,Jakub Teclaw, Pomocnik,"1,60",Stomil Olsztyn,,Ruch Wysokie Mazowieckie,Polska,2019/20 - jesien,250,0,0,0,0,0,0,0,0,0,0,18
1132,Ernest Terpilowski, Pomocnik,"1,20",Bruk-Bet Termalica Nieciecza,,wychowanek,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
1132,Ernest Terpilowski, Pomocnik,"1,20",Bruk-Bet Termalica Nieciecza,,wychowanek,Polska,2019/20 - jesien,507,0,2,0,0,0,0,0,0,1,0,31
1049,Emilie Thiakane, Napastnik,"1,80",Korona Kielce,,GKS Belchatow,Senegal,2019/20 - wiosna,875,0,2,0,0,0,0,0,0,4,0,25
1049,Emilie Thiakane, Napastnik,"1,80",Korona Kielce,,GKS Belchatow,Senegal,2019/20 - jesien,538,0,1,0,0,1,0,0,0,1,1,26
780,Szymon Tokarz, Bramkarz,"1,00",Sandecja Nowy Sacz,,Dalin Myslenice,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
780,Szymon Tokarz, Bramkarz,"1,00",Sandecja Nowy Sacz,,Dalin Myslenice,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
780,Szymon Tokarz, Bramkarz,"1,00",Sandecja Nowy Sacz,,Dalin Myslenice,Polska,2018/19 - wiosna,270,0,0,0,0,0,0,0,0,0,0,4
780,Szymon Tokarz, Bramkarz,"1,00",Sandecja Nowy Sacz,,Dalin Myslenice,Polska,2018/19 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
322,Hubert Tomalski, Pomocnik,"1,60",Puszcza Niepolomice,,Rakow Czestochowa,Polska,2019/20 - wiosna,1164,1,2,0,0,0,0,0,0,5,0,43
322,Hubert Tomalski, Pomocnik,"1,60",Puszcza Niepolomice,,Rakow Czestochowa,Polska,2019/20 - jesien,1113,1,1,0,0,0,0,0,0,2,0,44
322,Hubert Tomalski, Pomocnik,"1,60",Puszcza Niepolomice,,Rakow Czestochowa,Polska,2018/19 - wiosna,16,0,0,0,0,0,0,0,0,0,0,2
322,Hubert Tomalski, Pomocnik,"1,60",Puszcza Niepolomice,,Rakow Czestochowa,Polska,2018/19 - jesien,1469,4,3,0,0,0,0,0,0,3,1,86
322,Hubert Tomalski, Pomocnik,"1,60",Puszcza Niepolomice,,Rakow Czestochowa,Polska,2017/18 - wiosna,478,0,0,0,0,0,0,0,0,2,0,23
146,Milosz Trojak, Pomocnik,"1,60",Odra Opole,,Stomil Olsztyn,Polska,2019/20 - wiosna,589,1,0,0,0,0,0,0,0,4,0,23
146,Milosz Trojak, Pomocnik,"1,60",Odra Opole,,Stomil Olsztyn,Polska,2019/20 - jesien,1111,1,0,0,0,0,0,0,0,4,0,47
146,Milosz Trojak, Pomocnik,"1,60",Odra Opole,,Stomil Olsztyn,Polska,2018/19 - wiosna,679,0,1,0,0,0,0,0,0,3,0,31
146,Milosz Trojak, Pomocnik,"1,60",Odra Opole,,Stomil Olsztyn,Polska,2018/19 - jesien,1521,1,2,0,0,0,0,0,0,5,0,62
146,Milosz Trojak, Pomocnik,"1,60",Odra Opole,,Stomil Olsztyn,Polska,2017/18 - wiosna,618,0,0,0,0,0,1,0,0,3,0,9
685,Damian Tront, Pomocnik,"1,80",Miedz Legnica,,GKS 1962 Jastrzebie Jastrzebie Zdroj,Polska,2019/20 - wiosna,1170,0,1,0,0,0,1,1,0,4,0,25
685,Damian Tront, Pomocnik,"1,80",Miedz Legnica,,GKS 1962 Jastrzebie Jastrzebie Zdroj,Polska,2019/20 - jesien,1710,4,2,0,2,0,0,0,0,3,0,87
685,Damian Tront, Pomocnik,"1,80",Miedz Legnica,,GKS 1962 Jastrzebie Jastrzebie Zdroj,Polska,2018/19 - wiosna,645,0,1,0,0,0,0,0,0,3,0,26
685,Damian Tront, Pomocnik,"1,80",Miedz Legnica,,GKS 1962 Jastrzebie Jastrzebie Zdroj,Polska,2018/19 - jesien,1797,1,4,0,0,0,0,0,0,5,0,77
362,Karol Turek, Obronca,"0,50",Gornik Leczna,,-,Polska,2017/18 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
1214,Jakub Turowski, Pomocnik,"0,50",Chrobry Glogow,,wychowanek,Polska,2019/20 - wiosna,11,0,0,0,0,0,0,0,0,0,0,1
1224,Dominik Urban, Pomocnik,"0,50",Sandecja Nowy Sacz,,wychowanek,Polska,2019/20 - wiosna,12,0,0,0,0,0,0,0,0,0,0,1
344,Longinus Uwakwe, Pomocnik,"1,50",Puszcza Niepolomice,,Garbarnia Krakow,Nigeria,2019/20 - wiosna,619,0,0,0,0,0,1,0,0,2,0,18
344,Longinus Uwakwe, Pomocnik,"1,50",Puszcza Niepolomice,,Garbarnia Krakow,Nigeria,2019/20 - jesien,624,0,0,0,0,0,0,0,0,4,0,21
344,Longinus Uwakwe, Pomocnik,"1,50",Puszcza Niepolomice,,Garbarnia Krakow,Nigeria,2018/19 - wiosna,626,0,0,0,0,0,0,0,0,4,0,18
344,Longinus Uwakwe, Pomocnik,"1,50",Puszcza Niepolomice,,Garbarnia Krakow,Nigeria,2018/19 - jesien,1380,0,3,0,0,0,0,0,0,3,0,63
344,Longinus Uwakwe, Pomocnik,"1,50",Puszcza Niepolomice,,Garbarnia Krakow,Nigeria,2017/18 - wiosna,786,0,0,0,0,0,0,0,0,3,1,26
1156,Sam van Huffel, Pomocnik,"1,90",Stomil Olsztyn,,Koninklijke HFC,Holandia,2019/20 - wiosna,909,1,1,0,0,0,0,0,0,2,0,38
1144,Bruno Waclawek, Pomocnik,"0,50",Bruk-Bet Termalica Nieciecza,,Hetman Zamosc,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
154,Michal Walski, Pomocnik,"1,40",Sandecja Nowy Sacz,,Ruch Chorzow,Polska,2019/20 - wiosna,774,0,1,0,0,0,0,0,0,4,0,24
154,Michal Walski, Pomocnik,"1,40",Sandecja Nowy Sacz,,Ruch Chorzow,Polska,2019/20 - jesien,927,1,0,0,0,0,0,0,0,2,0,42
154,Michal Walski, Pomocnik,"1,40",Sandecja Nowy Sacz,,Ruch Chorzow,Polska,2017/18 - wiosna,480,0,1,0,0,0,0,0,0,1,0,24
979,Marcin Warcholak, Obronca,"1,80",Miedz Legnica,,Wisla Plock,Polska,2019/20 - wiosna,93,0,0,0,0,0,1,0,0,0,0,0
979,Marcin Warcholak, Obronca,"1,80",Miedz Legnica,,Wisla Plock,Polska,2019/20 - jesien,489,1,0,0,0,0,0,0,0,1,0,20
1130,Damian Warnecki, Napastnik,"0,50",GKS Belchatow,,wychowanek,Polska,2019/20 - wiosna,39,0,0,0,0,0,0,0,0,2,0,-2
1130,Damian Warnecki, Napastnik,"0,50",GKS Belchatow,,wychowanek,Polska,2019/20 - jesien,11,0,0,0,0,0,0,0,0,0,0,4
983,Marcin Wasielewski, Obronca,"2,10",Bruk-Bet Termalica Nieciecza,,Lech Poznan,Polska,2019/20 - wiosna,725,0,3,0,0,0,0,0,0,1,0,51
983,Marcin Wasielewski, Obronca,"2,10",Bruk-Bet Termalica Nieciecza,,Lech Poznan,Polska,2019/20 - jesien,532,0,0,0,0,1,0,0,0,1,0,28
384,Jakub Wawszczyk, Obronca,"1,40",Arka Gdynia,,Radomiak Radom,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
384,Jakub Wawszczyk, Obronca,"1,40",Arka Gdynia,,Radomiak Radom,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
384,Jakub Wawszczyk, Obronca,"1,40",Arka Gdynia,,Radomiak Radom,Polska,2017/18 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
199,Tobiasz Weinzettel, Bramkarz,"1,50",Odra Opole,,1.FC Bocholt,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
199,Tobiasz Weinzettel, Bramkarz,"1,50",Odra Opole,,1.FC Bocholt,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
199,Tobiasz Weinzettel, Bramkarz,"1,50",Odra Opole,,1.FC Bocholt,Polska,2018/19 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
199,Tobiasz Weinzettel, Bramkarz,"1,50",Odra Opole,,1.FC Bocholt,Polska,2018/19 - jesien,630,0,0,0,0,0,1,0,0,0,0,17
199,Tobiasz Weinzettel, Bramkarz,"1,50",Odra Opole,,1.FC Bocholt,Polska,2017/18 - wiosna,270,0,0,0,0,0,1,0,0,0,0,0
363,Lukasz Wiech, Obronca,"1,30",Radomiak Radom,,Slask II Wroclaw,Polska,2017/18 - wiosna,335,0,0,0,0,0,0,0,0,2,0,15
205,Lukasz Winiarczyk, Obronca,"1,50",Odra Opole,,Rozwoj Katowice,Polska,2019/20 - wiosna,613,0,0,0,0,0,0,0,0,2,0,17
205,Lukasz Winiarczyk, Obronca,"1,50",Odra Opole,,Rozwoj Katowice,Polska,2019/20 - jesien,414,0,0,0,0,0,0,0,0,1,0,6
205,Lukasz Winiarczyk, Obronca,"1,50",Odra Opole,,Rozwoj Katowice,Polska,2018/19 - wiosna,461,0,0,0,0,0,0,0,0,1,0,16
205,Lukasz Winiarczyk, Obronca,"1,50",Odra Opole,,Rozwoj Katowice,Polska,2018/19 - jesien,1125,0,1,0,0,0,0,0,0,1,0,50
205,Lukasz Winiarczyk, Obronca,"1,50",Odra Opole,,Rozwoj Katowice,Polska,2017/18 - wiosna,1165,0,0,0,0,0,0,0,0,0,0,39
971,Patryk Winsztal, Napastnik,"1,70",GKS Belchatow,,Radomiak Radom,Polska,2019/20 - wiosna,886,3,1,0,0,0,0,0,0,3,0,39
971,Patryk Winsztal, Napastnik,"1,70",GKS Belchatow,,Radomiak Radom,Polska,2019/20 - jesien,45,0,0,0,0,0,0,0,0,0,0,7
30,Andrzej Witan, Bramkarz,"1,70",Arka Gdynia,,Chojniczanka Chojnice,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
30,Andrzej Witan, Bramkarz,"1,70",Arka Gdynia,,Chojniczanka Chojnice,Polska,2019/20 - jesien,720,0,0,0,0,0,0,0,1,1,0,13
30,Andrzej Witan, Bramkarz,"1,70",Arka Gdynia,,Chojniczanka Chojnice,Polska,2018/19 - wiosna,1170,1,0,0,0,0,0,0,0,2,0,36
30,Andrzej Witan, Bramkarz,"1,70",Arka Gdynia,,Chojniczanka Chojnice,Polska,2018/19 - jesien,1890,0,0,0,0,0,0,0,0,0,0,62
30,Andrzej Witan, Bramkarz,"1,70",Arka Gdynia,,Chojniczanka Chojnice,Polska,2017/18 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
775,Dawid Witkowski, Obronca,"1,20",GKS Jastrzebie ,,Podhale Nowy Targ,Polska,2018/19 - wiosna,192,0,0,0,0,0,1,0,0,2,0,-1
775,Dawid Witkowski, Obronca,"1,20",GKS Jastrzebie ,,Podhale Nowy Targ,Polska,2018/19 - jesien,1154,0,2,0,0,0,0,0,0,0,0,50
855,Piotr Wlazlo, Pomocnik,"2,50",Bruk-Bet Termalica Nieciecza,,Jagiellonia Bialystok,Polska,2019/20 - wiosna,1233,6,1,0,2,1,0,0,0,2,0,73
855,Piotr Wlazlo, Pomocnik,"2,50",Bruk-Bet Termalica Nieciecza,,Jagiellonia Bialystok,Polska,2019/20 - jesien,1413,3,4,0,1,0,0,0,0,8,0,77
855,Piotr Wlazlo, Pomocnik,"2,50",Bruk-Bet Termalica Nieciecza,,Jagiellonia Bialystok,Polska,2018/19 - wiosna,1080,2,1,0,2,1,0,0,0,2,0,58
855,Piotr Wlazlo, Pomocnik,"2,50",Bruk-Bet Termalica Nieciecza,,Jagiellonia Bialystok,Polska,2018/19 - jesien,664,2,3,0,2,1,0,0,0,3,0,45
161,Pawel Wojciechowski, Napastnik,"1,80",Gornik Leczna,,Ruch Chorzow,Polska,2017/18 - wiosna,563,0,0,0,0,0,0,0,0,2,0,19
912,Adam Wolniewicz, Obronca,"1,60",GKS Jastrzebie ,,Gornik Zabrze,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
912,Adam Wolniewicz, Obronca,"1,60",GKS Jastrzebie ,,Gornik Zabrze,Polska,2019/20 - jesien,540,2,1,0,2,0,0,0,0,2,0,37
912,Adam Wolniewicz, Obronca,"1,60",GKS Jastrzebie ,,Gornik Zabrze,Polska,2018/19 - wiosna,951,1,0,0,0,0,1,0,0,3,0,40
721,Maciej Wolski, Obronca,"1,70",LKS Lodz,,Olimpia Grudziadz,Polska,2018/19 - wiosna,275,0,0,0,0,0,0,0,0,1,0,27
721,Maciej Wolski, Obronca,"1,70",LKS Lodz,,Olimpia Grudziadz,Polska,2018/19 - jesien,853,2,0,0,0,1,1,0,0,3,0,56
1050,Krzysztof Wolkowicz, Obronca,"1,50",GKS Tychy,,GKS Belchatow,Polska,2019/20 - wiosna,745,1,0,0,0,0,0,0,0,3,0,25
1050,Krzysztof Wolkowicz, Obronca,"1,50",GKS Tychy,,GKS Belchatow,Polska,2019/20 - jesien,1120,1,3,0,0,0,1,0,0,4,0,50
270,Lukasz Wronski, Pomocnik,"1,70",GKS Belchatow,,GKS Katowice,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
270,Lukasz Wronski, Pomocnik,"1,70",GKS Belchatow,,GKS Katowice,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
270,Lukasz Wronski, Pomocnik,"1,70",GKS Belchatow,,GKS Katowice,Polska,2018/19 - wiosna,177,0,1,0,0,0,0,0,0,1,0,21
270,Lukasz Wronski, Pomocnik,"1,70",GKS Belchatow,,GKS Katowice,Polska,2018/19 - jesien,869,3,0,0,0,0,0,0,0,3,0,62
270,Lukasz Wronski, Pomocnik,"1,70",GKS Belchatow,,GKS Katowice,Polska,2017/18 - wiosna,223,1,0,0,0,0,0,0,0,1,0,20
568,Jakub Wrobel, Napastnik,"1,70",LKS Lodz,,GKS 1962 Jastrzebie Jastrzebie Zdroj,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
568,Jakub Wrobel, Napastnik,"1,70",LKS Lodz,,GKS 1962 Jastrzebie Jastrzebie Zdroj,Polska,2019/20 - jesien,1531,8,6,0,0,1,1,0,0,3,0,106
568,Jakub Wrobel, Napastnik,"1,70",LKS Lodz,,GKS 1962 Jastrzebie Jastrzebie Zdroj,Polska,2018/19 - wiosna,809,4,1,0,0,0,0,0,0,4,0,49
568,Jakub Wrobel, Napastnik,"1,70",LKS Lodz,,GKS 1962 Jastrzebie Jastrzebie Zdroj,Polska,2018/19 - jesien,856,5,0,0,0,0,0,1,0,1,0,44
947,Maciej Wrobel, Pomocnik,"0,50",Odra Opole,,wychowanek,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
947,Maciej Wrobel, Pomocnik,"0,50",Odra Opole,,wychowanek,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
947,Maciej Wrobel, Pomocnik,"0,50",Odra Opole,,wychowanek,Polska,2018/19 - wiosna,1,0,0,0,0,0,0,0,0,0,0,2
758,Mateusz Wypych, Obronca,"1,40",Odra Opole,,Warta Poznan,Polska,2019/20 - wiosna,272,0,0,0,0,0,0,0,0,0,0,13
758,Mateusz Wypych, Obronca,"1,40",Odra Opole,,Warta Poznan,Polska,2019/20 - jesien,1530,0,0,0,0,0,1,0,0,5,0,49
758,Mateusz Wypych, Obronca,"1,40",Odra Opole,,Warta Poznan,Polska,2018/19 - wiosna,463,0,0,0,0,0,0,0,0,2,0,15
758,Mateusz Wypych, Obronca,"1,40",Odra Opole,,Warta Poznan,Polska,2018/19 - jesien,466,0,0,0,0,0,0,0,0,2,0,19
1175,Sebastian Wachala, Napastnik,"0,50",Sandecja Nowy Sacz,,wychowanek,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
337,Jakub Zagorski, Obronca,"0,70",Gornik Leczna,,Puszcza Niepolomice,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
337,Jakub Zagorski, Obronca,"0,70",Gornik Leczna,,Puszcza Niepolomice,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
337,Jakub Zagorski, Obronca,"0,70",Gornik Leczna,,Puszcza Niepolomice,Polska,2018/19 - wiosna,269,0,0,0,0,0,0,0,0,1,0,11
337,Jakub Zagorski, Obronca,"0,70",Gornik Leczna,,Puszcza Niepolomice,Polska,2018/19 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
337,Jakub Zagorski, Obronca,"0,70",Gornik Leczna,,Puszcza Niepolomice,Polska,2017/18 - wiosna,150,0,0,0,0,0,0,0,0,1,0,5
945,Michal Zajac, Obronca,"0,50",Puszcza Niepolomice,,Wisla Krakow,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
945,Michal Zajac, Obronca,"0,50",Puszcza Niepolomice,,Wisla Krakow,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
945,Michal Zajac, Obronca,"0,50",Puszcza Niepolomice,,Wisla Krakow,Polska,2018/19 - wiosna,93,0,0,0,0,0,0,0,0,1,0,3
988,Sebastian Zalepa, Obronca,"1,40",Apklan Resovia,,Wigry Suwalki,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
988,Sebastian Zalepa, Obronca,"1,40",Apklan Resovia,,Wigry Suwalki,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
131,Kamil Zapolnik, Napastnik,"2,10",Miedz Legnica,,Gornik Zabrze,Polska,2019/20 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
131,Kamil Zapolnik, Napastnik,"2,10",Miedz Legnica,,Gornik Zabrze,Polska,2019/20 - jesien,0,0,0,0,0,0,0,0,0,0,0,0
131,Kamil Zapolnik, Napastnik,"2,10",Miedz Legnica,,Gornik Zabrze,Polska,2018/19 - wiosna,0,0,0,0,0,0,0,0,0,0,0,0
131,Kamil Zapolnik, Napastnik,"2,10",Miedz Legnica,,Gornik Zabrze,Polska,2018/19 - jesien,625,2,2,0,0,0,1,0,0,2,0,31
131,Kamil Zapolnik, Napastnik,"2,10",Miedz Legnica,,Gornik Zabrze,Polska,2017/18 - wiosna,1247,5,1,0,1,1,0,0,0,3,0,72
1188,Mateusz Zatwarnicki, Pomocnik,"0,50",Miedz Legnica,,Miedz II Legnica,Polska,2019/20 - wiosna,48,0,0,0,0,0,0,0,0,0,0,1
1052,Przemyslaw Zdybowicz, Napastnik,"1,60",GKS Belchatow,,Wisla Krakow,Polska,2019/20 - wiosna,570,0,0,0,0,0,0,0,0,0,0,19
1052,Przemyslaw Zdybowicz, Napastnik,"1,60",GKS Belchatow,,Wisla Krakow,Polska,2019/20 - jesien,235,2,0,0,0,1,0,0,0,0,0,20
104,Lukasz Zejdler, Pomocnik,"1,50",GKS Jastrzebie ,,Chojniczanka Chojnice,Polska,2019/20 - wiosna,751,0,0,0,0,0,0,0,0,0,0,23
