id,name,position,club,value,points
860,Wiktor Dlugosz ,3,13,1.1,34
942,Fabian Piasecki ,4,9,2.1,69
942,Fabian Piasecki ,4,14,2.1,10
950,Mateusz Cichocki ,2,12,1.9,65
959,Konrad Wrzesinski ,3,9,1.7,19
985,Robert Ozog ,3,2,0.5,0
986,Michal Wisniewski ,3,2,0.9,2
988,Krzysztof Kubica ,3,4,1.7,76
991,Tomasz Neugebauer ,3,7,0.5,0
992,Przemyslaw Wisniewski ,2,4,1.8,54
998,Pawel Sokol ,1,4,1.4,0
1000,Pedro Tiba ,3,6,2.0,46
1001,Karol Szymanski ,1,10,1.3,0
1004,Jakub Arak ,4,13,1.6,14
1011,Piotr Parzyszek ,4,11,1.9,40
1012,Patryk Sokolowski ,3,8,2.0,8
1012,Patryk Sokolowski ,3,10,2.0,71
1016,David Stec ,2,7,1.8,6
1018,Damian Gaska ,3,3,1.7,61
1019,Wojciech Golla ,2,14,1.8,45
1021,Mateusz Radecki ,3,12,1.6,31
1024,Marcin Grabowski ,2,1,1.5,11
1039,Wiktor Biedrzycki ,2,1,1.5,30
1049,Mateusz Sopocko ,3,15,0.9,3
1055,Tomasz Makowski ,3,7,1.7,41
1060,João Amaral ,3,6,3.3,131
1061,Felicio Brown Forbes ,4,16,1.8,35
1071,Mateusz Mlynski ,3,16,1.6,39
1078,Janusz Gol ,3,3,1.8,52
1083,Vinicius Ferreira ,4,2,1.2,0
1088,Lukasz Poreba ,3,18,1.7,49
1091,Marko Poletanovic ,3,13,1.7,57
1094,Filip Marchwinski ,3,6,1.9,16
1103,Sergiu Hanca ,3,2,2.0,69
1106,Walerian Gwilia ,3,13,1.8,31
1108,Maciej Twarowski ,4,5,0.5,0
1112,Wiktor Plesnierowicz ,2,15,0.7,0
1113,Luis Rocha ,2,2,1.7,18
1115,Jan Szpaderski ,1,12,1.0,0
1121,Maciej Zurawski ,3,11,1.7,31
1128,Patryk Szysz ,3,18,2.2,91
1138,Lukas Hrosso ,1,2,1.6,27
1152,Dawid Szot ,2,16,1.4,8
1169,Mateusz Skrzypczak ,3,6,0.8,0
1172,Kacper Radkowski ,2,14,0.5,0
1176,Jakub Wawszczyk ,2,9,1.5,0
1183,David Jablonsky ,2,2,1.8,0
1184,Mateusz Pienczak ,2,2,0.5,0
1186,Michal Rakoczy ,3,2,1.6,48
1187,Pelle van Amersfoort ,3,2,2.5,95
1188,Patryk Zaucha ,2,2,0.7,9
1192,Erik Janza ,2,4,1.8,58
1193,Piotr Krawczyk ,4,4,1.9,57
1203,Daniel Szelagowski ,3,13,1.7,26
1203,Daniel Szelagowski ,3,15,1.7,6
1206,Milosz Mleczko ,1,6,1.0,0
1207,Mickey van der Hart ,1,6,2.1,32
1209,Lubomir Satka ,2,6,2.0,55
1210,Jakub Kaminski ,3,6,3.1,126
1213,Michal Skoras ,3,6,1.8,48
1217,Cezary Miszta ,1,8,1.6,9
1218,Kacper Kostorz ,4,8,1.8,3
1218,Kacper Kostorz ,4,11,1.8,0
1219,Kacper Skibicki ,3,8,1.8,37
1225,Jan Grzesik ,2,15,2.0,70
1230,Bartlomiej Kalinkowski ,3,3,1.5,15
1233,Dani Ramirez ,3,6,2.3,54
1241,Tomas Huk ,2,10,1.8,43
1243,Jakub Holubek ,2,10,1.8,33
1247,Dante Stipica ,1,11,2.2,85
1250,Benedikt Zech ,2,11,2.1,63
1252,Marcel Wedrychowski ,3,3,1.4,22
1256,Arkadiusz Kasperkiewicz ,2,9,1.6,6
1259,Tomas Petrasek ,2,13,2.1,44
1263,Maciej Domanski ,3,9,1.8,10
1268,Petr Schwarz ,3,14,1.8,49
1269,Sebastian Musiolik ,4,13,1.9,49
1270,Franciszek Wroblewski ,4,12,1.0,0
1273,Dino Stiglec ,2,14,1.9,50
1274,Bartosz Borun ,3,14,0.6,0
1276,Erik Exposito ,4,14,2.4,81
1280,Damian Michalski ,2,17,1.8,64
1283,Daniel Dudzinski ,3,18,0.5,10
1287,Tomas Prikryl ,3,5,2.0,84
1289,Wojciech Muzyk ,1,8,1.2,0
1290,Karol Struski ,3,5,1.6,41
1292,Dominik Steczyk ,4,9,1.6,0
1292,Dominik Steczyk ,4,10,1.6,15
1299,Jean Carlos Silva ,3,11,2.0,74
1300,Alasana Manneh ,3,4,1.7,49
1311,Przemyslaw Zdybowicz ,4,16,1.1,0
1319,Pawel Wszolek ,3,8,2.4,10
1322,Maciej Rosolek ,4,8,1.8,12
1323,Mateusz Supryn ,3,2,0.5,0
1325,Gieorgij Zukow ,3,16,1.8,29
1330,Florian Loshaj ,3,2,1.5,25
